user_id,name,review_count,yelping_since,fans,average_stars,correo
fCJNfzJdGYX-Q4ahb-jUsA,Yajaira,8,2018-03-02 00:40:42,0,5.0,yajaira1440206@gmail.com
LVzpL06BlOQ780Xdm-JCkg,Charlotte,7,2014-07-28 00:15:56,0,3.43,charlotte1440285@gmail.com
8EIlsN2aVziNF0rdX6KADw,Rachel,1,2018-07-20 20:27:50,0,1.0,rachel1440777@gmail.com
Aj6qxTQu7uitFy2_cGyc5g,Angela,1,2017-03-18 20:16:25,0,5.0,angela1440994@gmail.com
yDhgiB1f-PIdQzGtrvXiPg,Alyssa,2,2017-10-17 01:56:14,0,5.0,alyssa1441074@gmail.com
SWhQ0w4vTmLu1tiQZCk4KQ,Eryn,2,2019-04-15 14:28:56,0,3.0,eryn1441527@gmail.com
xZxhQsEhGKooDzzYbSxrww,Michael,37,2012-06-06 20:32:20,0,3.7,michael1442081@gmail.com
M8Jt3ZBJwOhmjad-gYan_A,Sarah,1,2017-05-27 18:11:09,0,5.0,sarah1442124@gmail.com
Stez3PHcVWAFxypyoBzpQQ,Ronnie,1,2017-02-21 03:00:14,0,5.0,ronnie1442125@gmail.com
DAv-w_Ib5bVE19fJXP9jCw,Lisa,1,2017-01-24 22:07:41,0,1.0,lisa1442229@gmail.com
QWZWfa1RIlYMekdcEvsuNg,Melanie,5,2016-12-24 02:00:38,0,3.67,melanie1443005@gmail.com
KASoxKArBsdKtBE5xSWg3g,Tami,2,2017-05-31 12:51:12,0,5.0,tami1443699@gmail.com
i6z6Ww0FZK9PCq0k5AvfNg,Envious,3,2016-10-13 14:48:15,0,2.33,envious1443794@gmail.com
KiwRY-pk0ReuB7MYEifbNA,Danielle,4,2015-10-03 03:17:13,0,4.5,danielle1443986@gmail.com
SpXUXD0XgwnGuiUnjzhKmg,Christina,1,2017-03-12 21:18:28,0,5.0,christina1444040@gmail.com
F0DMjzPS_Y0aREH3ChqaSw,Michelle,3,2015-10-07 01:37:33,0,5.0,michelle1444055@gmail.com
D8igHG4oR06PBBOA5VcF5w,Jordan,33,2016-03-29 19:28:23,0,3.71,jordan1444298@gmail.com
Pu9Ja6TRZKrYOh01ZZonCA,Linda,5,2019-02-27 22:03:10,0,2.33,linda1444649@gmail.com
JsE5bEAUmHI_R-06umgPUw,Aubrie,3,2017-12-07 20:07:47,0,4.0,aubrie1444787@gmail.com
WqPozyonWC_fs70R4l1HmA,Pamela,1,2013-12-26 02:21:12,0,5.0,pamela1444977@gmail.com
S13dCE4CEJ55WBKHxOrcsA,Barbie,4,2016-07-24 23:55:38,0,3.0,barbie1445142@gmail.com
cvn1vBAMS56CPx_dt9lczg,Kelly,2,2016-04-02 02:00:44,0,3.5,kelly1445251@gmail.com
9FlV4CbdAb797X6UMDZqLw,Kat,1,2016-10-20 15:34:37,0,5.0,kat1445473@gmail.com
yESlPqONJQ3jm4XPwmz4fA,Elizabeth,4,2018-08-03 13:59:35,0,4.25,elizabeth1445762@gmail.com
HYENxRffsGADcm2l8hWN7Q,Amy,14,2011-04-02 18:15:02,0,3.86,amy1446188@gmail.com
frqSYCtcuXMiGBAmukxf-w,Dina,2,2018-06-07 02:21:16,0,5.0,dina1446292@gmail.com
xasu3g45mT2GxSaLkQCB5A,Cori,4,2012-12-29 05:16:09,0,4.6,cori1446432@gmail.com
2qtjCvdlbukxifpyMiWIUQ,Colleen,23,2015-11-10 04:43:21,0,4.83,colleen1446480@gmail.com
8tfIZPHvVPAgOwKvdv_pJw,Valerie,5,2015-10-27 12:18:50,0,4.0,valerie1446636@gmail.com
aHi2fSdCRt_A2x5Udg3sKQ,Laura,3,2015-07-09 22:42:43,1,5.0,laura1446783@gmail.com
GubMirWfNcFTxA89MXgwug,Allison,3,2017-04-09 03:17:25,0,4.33,allison1447183@gmail.com
xPFx3TOCuc5GWjYErbwKyQ,Dulce,3,2017-01-05 20:20:08,0,3.67,dulce1447797@gmail.com
Uo02C0EXEqvP2ADLLIhQ5w,Gabby,3,2017-06-08 16:47:39,0,3.67,gabby1447839@gmail.com
9sUqJq6NobhPlQl4PWFoTw,Olivia,10,2019-03-26 12:29:29,0,3.36,olivia1447866@gmail.com
Xw2u15be74PIkw8PpPsDnw,Karly,5,2015-08-29 22:29:24,1,5.0,karly1447945@gmail.com
iXlar_CScFqobWZ5xjVfUA,Alessandra,1,2017-03-27 03:29:38,0,1.0,alessandra1447959@gmail.com
P1EdtnQt8xJtTK-N80uJ4g,Liliana,1,2016-05-04 18:00:17,0,5.0,liliana1448248@gmail.com
jMxr6k05pMTrsonKATX8Lw,Katrina,3,2015-10-30 22:13:04,0,5.0,katrina1448327@gmail.com
-mnBHcOdsvomh7P5fgfwsw,Melissa,4,2017-01-15 21:04:08,0,5.0,melissa1448532@gmail.com
wky_AnP3eK-kLpNRKqRtaw,Robin,6,2018-04-24 07:29:31,0,4.7,robin1448565@gmail.com
dyxpv09R6uybwvCjS0YcPQ,Joanna,1,2016-07-30 17:04:45,0,4.0,joanna1449154@gmail.com
9U1v-szhPlavVu6eHHRdtw,Ryan,4,2016-02-03 01:40:04,1,4.0,ryan1449372@gmail.com
RENl-2ztV4rbB0NuRxUtGQ,Jessica,2,2016-08-18 01:37:54,0,1.0,jessica1449486@gmail.com
okqkKyi9TI96FHVO1uFMGQ,Andrea,5,2014-09-24 01:37:46,0,4.6,andrea1449493@gmail.com
uIFsxq2H0jdVQgwB84YLeA,Karma,4,2017-08-30 00:48:59,0,5.0,karma1449527@gmail.com
3Cq-w5VUbue_nVpnB-cHaw,Melissa,7,2013-08-01 19:36:12,0,3.67,melissa1449640@gmail.com
zYt96SLx8gv6YjQYOzlnAw,Lorraine,1,2019-01-30 01:51:09,0,5.0,lorraine1449827@gmail.com
m2EzN51n4Ku-qb9L0PdOUQ,Jillianne,1,2016-01-22 03:48:55,0,5.0,jillianne1449943@gmail.com
3pJ2r4VpaRQ185Ut3lk5uQ,Emmie,10,2013-04-26 13:43:38,0,4.2,emmie1449972@gmail.com
mvmdDviVDFXft8RFwilAEA,Angie,2,2016-04-06 00:53:28,1,4.5,angie1450079@gmail.com
eBOAioftOill69osg4kTFw,Deborah,8,2014-03-28 20:38:17,0,3.0,deborah1450274@gmail.com
SAfJBiRlym9STW2YgqI-Bw,Heather,2,2017-06-12 03:25:43,0,5.0,heather1450760@gmail.com
0Irr-toQLmvnyZbuB5xiDA,Donna,3,2019-03-23 00:53:12,0,3.67,donna1450854@gmail.com
y1LAg1d3FuMsaiNdguaV8Q,Dominica,5,2013-01-30 15:06:18,0,3.8,dominica1450864@gmail.com
zsaxMIMNbP4CybL-7T-7uQ,Tina,2,2016-07-03 13:32:35,0,1.5,tina1451293@gmail.com
iNDOAv-2bex3JpTE3avgvQ,Kristin,3,2015-08-07 21:20:32,0,5.0,kristin1451387@gmail.com
85mgD0OAD2Dov76iXauMzw,Alexis,2,2016-01-21 16:27:03,0,5.0,alexis1452420@gmail.com
EZPlo8sWqsmKgUTtR3I_wQ,Kim,2,2014-11-13 21:20:14,0,3.0,kim1452822@gmail.com
gZESh1OBYM6T1H_v5pbKbg,Haley,6,2018-12-04 04:01:18,0,5.0,haley1452916@gmail.com
QCg9-b5dMTjg6XhldQAmEA,Malia,1,2018-07-06 18:33:21,0,5.0,malia1453163@gmail.com
LcR1ahhjXxWRp9qvdqsvvQ,Bridgette,1,2017-01-19 14:48:11,0,5.0,bridgette1453315@gmail.com
4yL-hDqHPnBsh25cb0pMaQ,Jenn,2,2014-10-12 14:18:55,0,3.0,jenn1453473@gmail.com
Apyl4oFo9fmCim2Ga_W7jg,Sarah,2,2017-01-05 01:54:41,0,5.0,sarah1453579@gmail.com
kUSiF4kjbhNtTaoQol1cuA,Nicole,2,2014-05-12 19:45:58,0,1.0,nicole1453668@gmail.com
H--fpAph-2IXVQZsRT6hfQ,Jacque,2,2014-05-23 23:57:34,0,5.0,jacque1453747@gmail.com
5s5fz-UXWxy0WkzBOxtMcQ,Melissa,1,2016-04-21 22:57:34,0,5.0,melissa1453823@gmail.com
BALO1pH5_RTsMRUfd7zQhw,Brittni,8,2018-03-12 20:18:17,0,4.1,brittni1453996@gmail.com
hnlsT9YRhmpxBvKHv-lfVQ,Alicia,7,2011-10-17 19:52:44,0,1.75,alicia1454404@gmail.com
zRN8F3xg5byLxkXzvQqlew,Alisha,1,2012-04-25 21:12:34,0,5.0,alisha1454440@gmail.com
Fph_YScm9d6HAFhrts7HoQ,McKenzie,1,2016-09-26 22:23:34,0,5.0,mckenzie1454843@gmail.com
JvVcNAZTufS5N0J3FFympg,Lorena,10,2009-03-03 02:30:34,0,4.0,lorena1454993@gmail.com
XDALSt23ZI3UFeV9sXwZ6g,Zhanna,3,2016-02-06 06:48:20,0,3.4,zhanna1455450@gmail.com
HM0sS-gIxGDPid4ebFSNgA,LeAnn,3,2017-07-20 16:15:23,0,5.0,leann1456537@gmail.com
t3Lq-399EEl6zLNtOrQCEw,Tisha,3,2016-08-06 17:25:48,0,2.67,tisha1456548@gmail.com
Tln_HXBAlkSJdNAyNO_vFw,Erica,36,2013-10-06 01:01:26,0,4.58,erica1456875@gmail.com
k4HLsYzG9Qosk0reyKhzRA,Corinne,2,2012-06-29 18:02:33,0,5.0,corinne1457045@gmail.com
rr-PopZQu5fSBgHuJeBGgg,Kayla,2,2018-02-08 10:15:15,0,3.0,kayla1457205@gmail.com
pfVXgve9zR1mPAPmXXLUww,Genevieve,5,2011-06-27 10:41:23,0,4.8,genevieve1457207@gmail.com
rz0sHpKLKKdrNYr6T4J-UA,Randy,1,2015-06-24 23:59:17,0,1.0,randy1457353@gmail.com
4A4nP6GK-iRXOe2u1zS-1w,Susan,1,2016-05-14 20:16:06,0,5.0,susan1457539@gmail.com
1hX_G3txUGK0_QgRcqyPQA,Hoang,1,2015-07-22 17:34:01,0,5.0,hoang1458192@gmail.com
XF-kggKZXI0lKeXI-ady4g,Hannah,2,2019-06-04 03:03:43,0,2.5,hannah1458224@gmail.com
Z5E347eOsFHVu_IBEq0JWg,Wendy,1,2018-01-03 01:15:15,0,5.0,wendy1458438@gmail.com
oHy7Ovs8YhStnRn5xKqkyw,Jennifer,1,2018-07-10 15:42:25,0,5.0,jennifer1458898@gmail.com
GeHoaY_H-aHOBK3RzyI-1A,Nina,1,2018-05-30 04:53:24,0,1.0,nina1458990@gmail.com
sPWISnwQ1wVa_i92S7J0QQ,Sangita,7,2014-04-07 14:16:31,0,3.43,sangita1459154@gmail.com
5pYWeVTOPvMm61XmPH-y4A,Becca,59,2012-11-25 16:32:27,0,4.37,becca1459441@gmail.com
6F71ZQkVF_TZ47Ba-MYs-w,Ana,3,2015-07-15 16:37:22,0,5.0,ana1459466@gmail.com
JJlmLAPXsqvYM4a6lS_cVQ,Glenys,1,2018-02-09 03:20:56,0,1.0,glenys1460569@gmail.com
1z4u-u2ACutAbXPV96Ex6A,Lori,5,2016-08-18 21:20:24,0,4.2,lori1460829@gmail.com
wt8-JEfDqdIA1S-PzaXBpQ,Paul,7,2018-03-31 17:36:59,0,4.29,paul1461181@gmail.com
KwokO-ZWphRaQgCdb6wBRQ,Marissa,1,2019-03-18 21:13:33,0,5.0,marissa1461197@gmail.com
2UjWE6j-9TAqJbbKgTAWxg,Tara,2,2016-07-26 16:26:03,0,3.5,tara1462026@gmail.com
tOb7c-RzanZoExlPkD0_og,Sasha,125,2014-12-24 16:40:15,0,3.88,sasha1462255@gmail.com
9V5l4hkeaC9dYOTfLeiaug,Crystal,3,2017-04-22 04:15:29,0,3.0,crystal1462334@gmail.com
809v8MRHMfKlo_WrjT4p2g,Julia,3,2018-05-04 00:21:43,0,5.0,julia1462356@gmail.com
KiTzB3Oo_9KhDfvCMUf6WQ,Joy,5,2016-04-19 20:26:18,0,5.0,joy1462734@gmail.com
V_wJaFIDTEzWacluD52hcw,Nayana,3,2017-08-02 12:51:34,0,3.67,nayana1462950@gmail.com
VQmZBKqyRg0murk1OhMxbA,Carol,2,2014-11-28 12:11:25,0,3.5,carol1463769@gmail.com
Ri5f9hLSl9Crd6-2Q4fLww,Melissa,1,2018-06-12 06:15:14,0,5.0,melissa1463883@gmail.com
sTiCeOFcXdJEIVfe6gNMAQ,Lindsay,11,2014-07-16 16:59:56,1,3.29,lindsay1464330@gmail.com
6cnda1uEo4sv-cV_UMM6KA,Claire,3,2016-07-16 01:22:36,0,4.67,claire1464602@gmail.com
rzpYsA0dvbfs9YVOC6kjtQ,Patricia,8,2012-07-10 07:49:11,0,3.31,patricia1465068@gmail.com
mzyzzQtlg60-mHwk7ULoOA,Heather,17,2016-03-13 18:08:59,0,4.06,heather1465079@gmail.com
0GXapu4D1ICGwfdvMh-CVQ,Rachelle,6,2015-11-14 01:21:11,0,5.0,rachelle1465151@gmail.com
dBqNf9tjoe4YrOIyzX6kVw,Luisa,1,2018-02-10 03:28:14,0,1.0,luisa1465265@gmail.com
E9-VYxbNb5MprHxBMFn-bg,Krishma,1,2014-12-06 23:32:37,0,5.0,krishma1465276@gmail.com
hZdTDnihlzOk6H_OTF5CQw,Erica,3,2019-07-25 17:54:14,0,4.0,erica1465534@gmail.com
xiZhZu0EbouU2nOJa4RU9Q,Kimberly,17,2014-03-17 21:43:49,0,2.09,kimberly1466059@gmail.com
PvnAzHE9RUr0s0ZeEc4a7w,Cindy,5,2017-10-22 19:46:45,0,4.2,cindy1466060@gmail.com
OlP4P5V5bTBp9TV4tbKnzA,Kierstin,2,2016-01-24 22:35:36,0,2.25,kierstin1466090@gmail.com
EcaNCb7A9vEiNtsztL1OUg,Elva,1,2016-03-05 20:00:08,0,5.0,elva1466175@gmail.com
evR0h8oN9A7lKwz-lP9Ohw,Stacy,3,2019-07-15 14:36:27,0,5.0,stacy1466848@gmail.com
GrU1knAGrHTsiEKQXjTSog,mindy,16,2009-02-04 22:14:23,0,3.9,mindy1466950@gmail.com
qL125YiMypXlnD0pJRN8Pg,Erin,1,2016-11-05 20:21:52,0,1.0,erin1467070@gmail.com
lfSK7afUf4CmBolhg6ql8Q,Maureen,3,2019-07-02 19:51:30,0,5.0,maureen1467332@gmail.com
uVRIpKrJTJndGnNvx-g2LQ,Carly,3,2019-06-22 00:04:27,0,3.67,carly1467819@gmail.com
4VYyM0zftZtBMZm8-6K6eA,Elizabeth,2,2017-02-09 08:33:58,0,3.0,elizabeth1467850@gmail.com
Z4Ineohnfb0Rc8C5yUoeGA,Christy,2,2016-05-19 03:27:44,0,3.0,christy1467988@gmail.com
D6oi8UbsprtvcmRrA0xzDQ,Xanthi,1,2016-07-18 18:06:45,0,4.0,xanthi1468052@gmail.com
QjVLJ9oUTBOZbDV-924n7g,Cheriza,2,2018-06-14 23:56:52,0,5.0,cheriza1468122@gmail.com
3TdI11LSr4dgmnVW5quhLw,Jenny,1,2018-04-17 19:58:05,0,5.0,jenny1468327@gmail.com
qU6ppJ8LFtcxm-4bA6w-aQ,Melaney,4,2019-08-01 21:42:42,0,2.0,melaney1468790@gmail.com
hkSCGXqsKmmu6xZPPOtr2Q,Anita,2,2016-12-03 16:48:21,0,5.0,anita1468914@gmail.com
k-R4zY50jt1zRyr9ZQOmUA,Theresa,30,2015-01-04 00:23:09,0,4.53,theresa1469216@gmail.com
KEFgaAQUfthkw6mR3kk69Q,Teash,2,2018-03-14 17:20:05,0,1.0,teash1469651@gmail.com
Ihrht6P8DNY3oIWZyluYqA,Leigh,4,2011-02-18 23:43:07,0,5.0,leigh1470015@gmail.com
ojHUYaDhh4tVJnMT5-LwiQ,Alicia,2,2014-04-28 16:32:40,0,3.0,alicia1470038@gmail.com
JwhX-ropkvq9Z65uTWNp0Q,R,16,2015-09-11 14:06:47,0,4.55,r1470110@gmail.com
OntnTHny6rnE9pDY6lwdlg,Vanessa,5,2010-11-27 05:48:11,0,2.6,vanessa1470256@gmail.com
WkkmL7G3wAz6TRTlULDEZg,Karen,18,2016-11-12 21:51:42,0,4.0,karen1470408@gmail.com
64RZtHSbnSMixW9VSnmZ-g,Shea,1,2019-06-29 00:22:21,0,5.0,shea1470513@gmail.com
0qhjRr4L9m0vI0gE3WSgXQ,Hannah,26,2014-04-14 17:00:04,0,4.3,hannah1470626@gmail.com
P-z_CclivbJw_5X8jb6a1Q,Kristen,1,2015-02-07 13:15:54,0,5.0,kristen1470665@gmail.com
FY0trLxS_XfBjS8R1g1O9A,Marlee,2,2019-08-11 20:45:05,0,3.0,marlee1470746@gmail.com
6mJXD1sKcH7niG45PjYHAQ,Melissa,1,2018-06-29 23:56:32,0,1.0,melissa1470838@gmail.com
N3Gyr2XvW_e9hsL3xUCaeQ,Veronica,2,2019-09-07 20:46:54,0,5.0,veronica1471025@gmail.com
qXzkxcsJ-UvA6HtZTloOCg,Rhonda,2,2015-10-01 00:16:08,0,3.0,rhonda1471223@gmail.com
1A5U--KvaPDN4kGSQ8oGRA,Maddie,1,2017-03-09 00:15:37,0,5.0,maddie1471239@gmail.com
g1aMGLL7IOMKHB3Hrj159w,Mark,1,2009-06-30 21:46:21,0,5.0,mark1471590@gmail.com
-GiIEIH2PLr_YjIkdzToKw,Larissa,4,2019-08-01 18:36:10,0,2.5,larissa1471645@gmail.com
kLcINgeuCkFNxZBEMcmYfg,Samantha,1,2018-08-25 16:03:54,0,3.0,samantha1471663@gmail.com
WJNxQizSfvsNNqvvLYLKTw,Jennifer,2,2017-04-14 15:31:54,0,5.0,jennifer1471886@gmail.com
fB8TbI-CwFrDkKsUxKWoXQ,Kasara,12,2016-05-04 18:00:04,0,4.08,kasara1472040@gmail.com
aceckYFhwygXraN3idppOA,Stacy,6,2019-08-29 00:22:32,0,3.83,stacy1472054@gmail.com
EmXXdIRoEiYsddxl144XrA,Anna,1,2019-06-22 19:54:13,0,5.0,anna1472056@gmail.com
gQpGzA-LpRErQVyYNx704w,Aniko,1,2018-08-23 15:32:44,0,5.0,aniko1472370@gmail.com
FPXJIvd9zSyh7fdR4lIWdQ,Courtney,2,2017-01-20 11:23:19,0,3.0,courtney1472567@gmail.com
fUxljTfzJEOjLW52KZDXKA,Nevy,11,2011-06-23 15:20:21,0,4.38,nevy1472861@gmail.com
XEQmtuQvmelSvUTz146JmA,Liz,8,2019-09-20 21:19:14,0,4.0,liz1473249@gmail.com
Ap0FP9NImO7LAgplpQb-0Q,Lucie,3,2019-09-05 21:08:17,0,4.0,lucie1473364@gmail.com
7Gq9GqYMPHl4ET7svszfuA,Zachary,4,2017-01-23 13:33:52,0,5.0,zachary1473381@gmail.com
t-pnuWliaxFpjpx-TkittA,Beverly,4,2015-02-15 00:04:11,0,3.0,beverly1473426@gmail.com
olxspMpJo56i_EADKu1o6w,Beth,1,2014-08-30 00:54:50,0,5.0,beth1473505@gmail.com
xYCfs3HJaPudzKhU9ZDuZw,Elizabeth,7,2015-02-08 22:47:53,0,5.0,elizabeth1473672@gmail.com
-gYiwqgjFmx6vARB4-3-sg,Karen,3,2016-04-17 22:21:47,0,5.0,karen1473920@gmail.com
yIi63VosFoo275oUi5Lijg,Nicole,3,2019-10-03 18:12:53,0,5.0,nicole1474022@gmail.com
hhLGv4JKfbnHnQ3XPNs43w,Jenifer,1,2015-02-10 00:06:01,0,5.0,jenifer1474381@gmail.com
fy7drcfxjScOiNppYo8FOg,Mandy,10,2015-03-17 01:35:59,0,2.2,mandy1474707@gmail.com
uSX0HCg9AC5v7IEumLpJ0A,Kathleen,4,2019-11-20 16:03:54,0,5.0,kathleen1474849@gmail.com
QH06QAacvAL0sXfHAbbqFw,Denise,2,2017-07-30 22:20:35,0,5.0,denise1475066@gmail.com
2zH6K-aS5WrBFCPfpUfZ3A,Liam,3,2017-01-05 20:19:40,2,5.0,liam1475306@gmail.com
l1UwwUZ8zSnTowTeZdHx8w,Hannah,2,2019-11-15 13:51:48,0,5.0,hannah1475396@gmail.com
xmzUnCuO0G4o80ncMlmUbg,Danielle,2,2014-07-23 02:17:58,0,3.0,danielle1475542@gmail.com
GWiKjlB9k8wzHfsvs3kS9g,Angela,3,2015-07-28 00:53:47,0,3.67,angela1475571@gmail.com
LEZxaRFTP1_bcusxhvKvbA,Nikollette,2,2019-08-13 17:36:33,0,1.0,nikollette1476005@gmail.com
iLvq_yWo34iYPTmQK0G-bw,Jessica,2,2015-07-06 14:45:33,0,5.0,jessica1476049@gmail.com
z_cQ_5RZWilL2aFmsxqGQg,Christie,1,2016-09-07 16:03:39,0,5.0,christie1476055@gmail.com
NQiicHeqHQWiAaNhlMvvWQ,Jennifer,7,2018-10-06 23:47:17,0,3.25,jennifer1476092@gmail.com
bTkoORqkn1R3rQ2MkroF5w,Debra,6,2011-10-07 05:44:48,0,4.67,debra1476337@gmail.com
YjVL9fdBY46be6u95baSZg,Maryam,2,2020-03-14 00:22:56,0,5.0,maryam1476670@gmail.com
4ebNiA0UVyDTcXda9TsqCg,Julie,2,2015-10-21 13:05:29,0,4.67,julie1476674@gmail.com
UbZZyRMHDke9H5xHyHTUUg,Hailey,1,2019-11-17 18:02:53,0,1.0,hailey1477237@gmail.com
hwSY0lUtvZ1cRnL5gwy-9Q,Stacie,3,2017-04-03 12:05:51,1,5.0,stacie1477252@gmail.com
1KkS2pOmcCGGwvbbFh9ZfQ,Tami,3,2019-10-26 15:04:02,0,5.0,tami1477521@gmail.com
qMI1n7TeXITA2V8CBL3klQ,Luisa,1,2020-05-12 00:36:51,0,1.0,luisa1477669@gmail.com
KaGd1j_UE5qfWJwsMkg_mw,Justin,2,2013-06-03 17:51:52,0,5.0,justin1477920@gmail.com
bDoE95Tlhf7tmXyVCfP1DA,Hannah,4,2020-12-23 21:37:58,0,3.25,hannah1478092@gmail.com
GTet7eH6ZyFHpTAobP0hmQ,Sydney,3,2020-05-10 13:02:32,0,3.67,sydney1478173@gmail.com
lYhmiC_cyyuOthzQRaDkyQ,Susan,1,2014-10-15 16:03:08,0,5.0,susan1478187@gmail.com
Euwss5dBOgeaXM9ZDdkI9g,Lauren,1,2015-04-21 18:03:44,0,5.0,lauren1478246@gmail.com
2F9Jh80TzBFZ0uzLSRNr8w,Jenny,2,2016-07-12 22:35:07,0,5.0,jenny1478945@gmail.com
mueKCCkB0vqZ21bjJJzaew,Susan,1,2018-10-04 19:58:56,0,5.0,susan1478988@gmail.com
fZCylxUrvdoid9qEF3MlLg,Ann,9,2019-07-11 14:35:26,0,5.0,ann1479012@gmail.com
Dl-HbXFo3C8ryFYFQaN-hQ,Alexa,3,2014-12-19 00:11:35,0,5.0,alexa1479165@gmail.com
dU4djKIMFZ12pzrg7eF0zA,Jane,2,2016-01-20 18:14:17,0,5.0,jane1479168@gmail.com
BqSU3mw0pW81GFJaj-trkA,Johanna,2,2020-06-12 19:45:59,0,5.0,johanna1479329@gmail.com
jhfXWgUxPv_PaFPAPJONHw,Katelynn,1,2021-04-22 16:19:11,0,1.0,katelynn1479378@gmail.com
iCM3Osd2PxOafDdAVlHxpA,Janona,1,2018-02-01 18:25:03,0,5.0,janona1479725@gmail.com
ioYm3AYTKUWdhpDyTUIJRg,Shayla,2,2020-08-09 21:56:23,0,5.0,shayla1479950@gmail.com
y1uoZQfwQy9m1X9AnmlDfA,Rhonda,1,2020-02-29 06:14:04,0,1.0,rhonda1480149@gmail.com
VCOrmO8ar9ythTM3HmcQ4A,Brooke,1,2020-09-06 20:53:31,0,5.0,brooke1480305@gmail.com
OKBB1375pdcECw9NDnFuKA,Chania,2,2019-12-20 02:43:01,0,5.0,chania1480658@gmail.com
jOLGxH9dJ1LU-LUYO-ZBmQ,Kylie,5,2012-02-03 21:26:32,0,3.4,kylie1480830@gmail.com
1D88BYWqZirraln7izGzkw,Linda,25,2017-07-11 19:33:56,0,2.52,linda1480898@gmail.com
PVeLgWvnQBNowkLilhmOHg,Monica,9,2015-11-25 21:44:46,1,4.5600000000000005,monica1481278@gmail.com
u5NsFU10vQHyPR5opFee5Q,Nicole,2,2018-10-14 20:01:52,0,1.5,nicole1481343@gmail.com
OjIYMo2lRFBvu_PPK52B0g,Nigel,1,2020-02-03 16:02:40,0,1.0,nigel1481390@gmail.com
JRX1WQoNzc7EefKyeevJ0A,Marlisha,1,2016-03-11 13:41:25,0,5.0,marlisha1481520@gmail.com
xl9jxdR4mT4NVvM2EHKSFg,Erin,2,2017-05-21 19:09:09,0,2.5,erin1481714@gmail.com
DixXgC6LxXiozv_g5hCi3A,Angie,2,2020-02-28 04:29:36,0,3.0,angie1482107@gmail.com
wL7dyhhhz0_baAODLFXMCA,Marisa,1,2010-08-20 18:26:41,0,1.0,marisa1482178@gmail.com
paV-0jnNMt39ZEhiniOujw,Molly,2,2013-04-16 23:14:55,0,5.0,molly1482541@gmail.com
c8ugSpIkpVFdF3FY86l-zg,Jenny,5,2012-02-21 00:54:59,0,4.67,jenny1482633@gmail.com
IvvPpEA0B1Rwjz34vRD-2A,Nicole,1,2020-10-04 17:22:09,0,1.0,nicole1482711@gmail.com
87iTxDkcPavskOiE5oTpjQ,Francesca,2,2021-06-19 23:28:22,0,5.0,francesca1482712@gmail.com
gIs9CRI5tPW8pFx3Q9UFcA,Nancy,4,2016-10-17 03:19:51,0,5.0,nancy1482748@gmail.com
p4x_CF--OByxmkO5BdR4Ug,Misty,1,2015-06-25 17:40:44,0,5.0,misty1482818@gmail.com
y-x6FLjKMOjeU0gatgysTw,Maria,37,2016-12-13 22:45:33,0,4.74,maria1482830@gmail.com
Vn4hta8-GX8IAWNXF5PSRA,Kate,1,2017-07-14 22:07:23,0,5.0,kate1482961@gmail.com
h9tbNI73f562-TeTuuWIQA,Sarah,1,2016-02-20 03:39:36,0,5.0,sarah1483256@gmail.com
hxlA0GT55djibNvl7hxG_Q,Kim,3,2016-10-26 20:25:03,0,2.33,kim1483596@gmail.com
b2qNMGOVRVW3hWM9nj0xzA,Erica,4,2013-09-07 02:44:02,0,3.0,erica1483930@gmail.com
AYtRj0ptV285XiwD7uCAng,Betina,1,2021-06-15 04:22:12,0,5.0,betina1484030@gmail.com
3q-AQEQo-Ycz3Nf4dVRCHg,Linda,10,2014-04-18 21:03:17,0,5.0,linda1484080@gmail.com
rTiWX1i2CqN2Gt4N-WPJMA,Caricia,3,2021-04-28 21:04:31,0,2.67,caricia1484225@gmail.com
n7EnkVSsJnCApwiCDgOGfg,Sharon,2,2015-01-01 15:30:25,0,5.0,sharon1484627@gmail.com
ncMUMPTVjf7EG7cgHyXr5w,Gisselle,3,2016-09-25 14:04:40,0,5.0,gisselle1484797@gmail.com
Y2q56Z5cX76ivtE3HgfytA,Stevie,1,2019-11-20 19:16:37,0,5.0,stevie1484824@gmail.com
3IPkEvoPqazJm4JtJEF3jQ,P,6,2017-10-07 11:18:33,0,2.14,p1485293@gmail.com
PmxfpcR-EAxdbCYEWJwTHA,Christina,36,2013-12-04 03:09:27,1,4.5600000000000005,christina1485719@gmail.com
tftnIeOvkyHFzxW0uZW3sQ,Tanya,6,2017-01-15 23:25:05,0,1.83,tanya1485860@gmail.com
wvoUYqb2O_A26E8Cwn4x2Q,Kari,6,2019-01-20 22:03:39,0,3.33,kari1485929@gmail.com
8WmhKbY7Hx-IX9QI5IyMMw,Neco,24,2016-03-05 22:36:47,0,4.52,neco1485993@gmail.com
3dUbdHEXP5Vywm7b-kmXeA,Taylor,4,2014-06-08 18:48:40,0,3.75,taylor1486214@gmail.com
p4b3DkRc1VBB3mv90ElyPg,Jessica,9,2014-02-09 14:25:18,0,3.22,jessica1486666@gmail.com
Naw3lsH9z-FzGmSvd9luTg,Maria,1,2015-03-29 00:45:01,0,5.0,maria1487293@gmail.com
zkdIq5eDK0n1yPJkyz_Vhg,Tiffany M,1,2015-01-10 22:06:29,1,5.0,tiffany m1488226@gmail.com
rJi1lxAP8MaW-hF5kAwkiQ,Cely,3,2017-02-12 23:20:10,1,3.0,cely1488378@gmail.com
